:START_ID(Question),:END_ID(Disease),:TYPE
Q03352,D04251,QUESTION_HAS_DISEASE
Q03352,D10044,QUESTION_HAS_DISEASE
Q03352,D07889,QUESTION_HAS_DISEASE
Q03352,D12340,QUESTION_HAS_DISEASE
Q03352,D12983,QUESTION_HAS_DISEASE
Q03352,D07029,QUESTION_HAS_DISEASE
Q03352,D00667,QUESTION_HAS_DISEASE
Q03352,D09534,QUESTION_HAS_DISEASE
Q03352,D14165,QUESTION_HAS_DISEASE
Q03352,D11144,QUESTION_HAS_DISEASE
Q03352,D13388,QUESTION_HAS_DISEASE
Q03352,D01004,QUESTION_HAS_DISEASE
Q03353,D13388,QUESTION_HAS_DISEASE
Q03353,D11659,QUESTION_HAS_DISEASE
Q03354,D03634,QUESTION_HAS_DISEASE
Q03354,D05347,QUESTION_HAS_DISEASE
Q03354,D03635,QUESTION_HAS_DISEASE
Q03354,D01292,QUESTION_HAS_DISEASE
Q03354,D10899,QUESTION_HAS_DISEASE
Q03354,D02416,QUESTION_HAS_DISEASE
Q03355,D03043,QUESTION_HAS_DISEASE
Q03355,D06421,QUESTION_HAS_DISEASE
Q03355,D08745,QUESTION_HAS_DISEASE
Q03355,D11830,QUESTION_HAS_DISEASE
Q03355,D14427,QUESTION_HAS_DISEASE
Q03356,D13816,QUESTION_HAS_DISEASE
Q03356,D02069,QUESTION_HAS_DISEASE
Q03357,D01186,QUESTION_HAS_DISEASE
Q03357,D00414,QUESTION_HAS_DISEASE
Q03357,D02611,QUESTION_HAS_DISEASE
Q03357,D11790,QUESTION_HAS_DISEASE
Q03357,D04145,QUESTION_HAS_DISEASE
Q03357,D13820,QUESTION_HAS_DISEASE
Q03357,D15100,QUESTION_HAS_DISEASE
Q03357,D14977,QUESTION_HAS_DISEASE
Q03357,D09400,QUESTION_HAS_DISEASE
Q03357,D14165,QUESTION_HAS_DISEASE
Q03357,D02079,QUESTION_HAS_DISEASE
Q03357,D15994,QUESTION_HAS_DISEASE
Q03358,D08268,QUESTION_HAS_DISEASE
Q03358,D12666,QUESTION_HAS_DISEASE
Q03358,D11010,QUESTION_HAS_DISEASE
Q03358,D00039,QUESTION_HAS_DISEASE
Q03358,D04145,QUESTION_HAS_DISEASE
Q03358,D16348,QUESTION_HAS_DISEASE
Q03358,D14214,QUESTION_HAS_DISEASE
Q03358,D12831,QUESTION_HAS_DISEASE
Q03359,D06526,QUESTION_HAS_DISEASE
Q03359,D09163,QUESTION_HAS_DISEASE
Q03359,D02004,QUESTION_HAS_DISEASE
Q03359,D08079,QUESTION_HAS_DISEASE
Q03359,D12258,QUESTION_HAS_DISEASE
Q03359,D08789,QUESTION_HAS_DISEASE
Q03360,D06526,QUESTION_HAS_DISEASE
Q03360,D08791,QUESTION_HAS_DISEASE
Q03360,D12102,QUESTION_HAS_DISEASE
Q03360,D01641,QUESTION_HAS_DISEASE
Q03360,D01640,QUESTION_HAS_DISEASE
Q03360,D07587,QUESTION_HAS_DISEASE
Q03360,D00430,QUESTION_HAS_DISEASE
Q03360,D08861,QUESTION_HAS_DISEASE
Q03360,D07586,QUESTION_HAS_DISEASE
Q03360,D05904,QUESTION_HAS_DISEASE
Q03361,D13903,QUESTION_HAS_DISEASE
Q03361,D13807,QUESTION_HAS_DISEASE
Q03361,D12744,QUESTION_HAS_DISEASE
Q03361,D13900,QUESTION_HAS_DISEASE
Q03361,D02960,QUESTION_HAS_DISEASE
Q03361,D10144,QUESTION_HAS_DISEASE
Q03361,D15454,QUESTION_HAS_DISEASE
Q03361,D15932,QUESTION_HAS_DISEASE
Q03361,D15698,QUESTION_HAS_DISEASE
Q03361,D15455,QUESTION_HAS_DISEASE
Q03362,D11335,QUESTION_HAS_DISEASE
Q03362,D03550,QUESTION_HAS_DISEASE
Q03362,D07939,QUESTION_HAS_DISEASE
Q03362,D13900,QUESTION_HAS_DISEASE
Q03362,D01004,QUESTION_HAS_DISEASE
Q03362,D13820,QUESTION_HAS_DISEASE
Q03362,D08069,QUESTION_HAS_DISEASE
Q03362,D09993,QUESTION_HAS_DISEASE
Q03362,D10969,QUESTION_HAS_DISEASE
Q03362,D11240,QUESTION_HAS_DISEASE
Q03362,D03567,QUESTION_HAS_DISEASE
Q03362,D14214,QUESTION_HAS_DISEASE
Q03362,D00314,QUESTION_HAS_DISEASE
Q03362,D04619,QUESTION_HAS_DISEASE
Q03362,D16487,QUESTION_HAS_DISEASE
Q03362,D15585,QUESTION_HAS_DISEASE
Q03362,D14531,QUESTION_HAS_DISEASE
Q03362,D01814,QUESTION_HAS_DISEASE
Q03362,D07355,QUESTION_HAS_DISEASE
Q03362,D10044,QUESTION_HAS_DISEASE
Q03362,D07889,QUESTION_HAS_DISEASE
Q03362,D11315,QUESTION_HAS_DISEASE
Q03362,D16615,QUESTION_HAS_DISEASE
Q03362,D13768,QUESTION_HAS_DISEASE
Q03362,D10595,QUESTION_HAS_DISEASE
Q03362,D02539,QUESTION_HAS_DISEASE
Q03363,D05205,QUESTION_HAS_DISEASE
Q03363,D07220,QUESTION_HAS_DISEASE
Q03363,D05451,QUESTION_HAS_DISEASE
Q03363,D03716,QUESTION_HAS_DISEASE
Q03363,D01277,QUESTION_HAS_DISEASE
Q03363,D09736,QUESTION_HAS_DISEASE
Q03363,D11792,QUESTION_HAS_DISEASE
Q03363,D10969,QUESTION_HAS_DISEASE
Q03363,D03717,QUESTION_HAS_DISEASE
Q03363,D08042,QUESTION_HAS_DISEASE
Q03363,D14763,QUESTION_HAS_DISEASE
Q03364,D02699,QUESTION_HAS_DISEASE
Q03364,D06966,QUESTION_HAS_DISEASE
Q03364,D06968,QUESTION_HAS_DISEASE
Q03365,D15035,QUESTION_HAS_DISEASE
Q03365,D03430,QUESTION_HAS_DISEASE
Q03365,D07086,QUESTION_HAS_DISEASE
Q03366,D05430,QUESTION_HAS_DISEASE
Q03366,D02420,QUESTION_HAS_DISEASE
Q03366,D08861,QUESTION_HAS_DISEASE
Q03366,D15903,QUESTION_HAS_DISEASE
Q03366,D02153,QUESTION_HAS_DISEASE
Q03366,D07633,QUESTION_HAS_DISEASE
Q03366,D11790,QUESTION_HAS_DISEASE
Q03366,D08197,QUESTION_HAS_DISEASE
Q03366,D04145,QUESTION_HAS_DISEASE
Q03366,D09001,QUESTION_HAS_DISEASE
Q03366,D16450,QUESTION_HAS_DISEASE
Q03366,D10969,QUESTION_HAS_DISEASE
Q03366,D15852,QUESTION_HAS_DISEASE
Q03367,D01358,QUESTION_HAS_DISEASE
Q03367,D10194,QUESTION_HAS_DISEASE
Q03367,D15002,QUESTION_HAS_DISEASE
Q03367,D07241,QUESTION_HAS_DISEASE
Q03368,D13861,QUESTION_HAS_DISEASE
Q03368,D04004,QUESTION_HAS_DISEASE
Q03368,D14245,QUESTION_HAS_DISEASE
Q03368,D11790,QUESTION_HAS_DISEASE
Q03368,D07849,QUESTION_HAS_DISEASE
Q03368,D16450,QUESTION_HAS_DISEASE
Q03368,D03124,QUESTION_HAS_DISEASE
Q03368,D01354,QUESTION_HAS_DISEASE
Q03368,D13418,QUESTION_HAS_DISEASE
Q03368,D08007,QUESTION_HAS_DISEASE
Q03368,D10194,QUESTION_HAS_DISEASE
Q03368,D08289,QUESTION_HAS_DISEASE
Q03368,D06554,QUESTION_HAS_DISEASE
Q03368,D06857,QUESTION_HAS_DISEASE
Q03369,D08725,QUESTION_HAS_DISEASE
Q03369,D09164,QUESTION_HAS_DISEASE
Q03369,D08731,QUESTION_HAS_DISEASE
Q03369,D08748,QUESTION_HAS_DISEASE
Q03369,D06607,QUESTION_HAS_DISEASE
Q03369,D15191,QUESTION_HAS_DISEASE
Q03369,D01358,QUESTION_HAS_DISEASE
Q03369,D08719,QUESTION_HAS_DISEASE
Q03369,D13679,QUESTION_HAS_DISEASE
Q03370,D13665,QUESTION_HAS_DISEASE
Q03370,D09121,QUESTION_HAS_DISEASE
Q03370,D15191,QUESTION_HAS_DISEASE
Q03370,D08734,QUESTION_HAS_DISEASE
Q03370,D16184,QUESTION_HAS_DISEASE
Q03371,D04861,QUESTION_HAS_DISEASE
Q03371,D13665,QUESTION_HAS_DISEASE
Q03371,D14314,QUESTION_HAS_DISEASE
Q03371,D07307,QUESTION_HAS_DISEASE
Q03371,D09121,QUESTION_HAS_DISEASE
Q03371,D15191,QUESTION_HAS_DISEASE
Q03371,D07221,QUESTION_HAS_DISEASE
Q03371,D09871,QUESTION_HAS_DISEASE
Q03371,D16184,QUESTION_HAS_DISEASE
Q03371,D04166,QUESTION_HAS_DISEASE
Q03372,D07451,QUESTION_HAS_DISEASE
Q03372,D04699,QUESTION_HAS_DISEASE
Q03372,D10696,QUESTION_HAS_DISEASE
Q03372,D03912,QUESTION_HAS_DISEASE
Q03372,D08734,QUESTION_HAS_DISEASE
Q03372,D16184,QUESTION_HAS_DISEASE
Q03373,D16184,QUESTION_HAS_DISEASE
Q03374,D16184,QUESTION_HAS_DISEASE
Q03374,D13665,QUESTION_HAS_DISEASE
Q03375,D00973,QUESTION_HAS_DISEASE
Q03375,D16184,QUESTION_HAS_DISEASE
Q03376,D02315,QUESTION_HAS_DISEASE
Q03376,D00398,QUESTION_HAS_DISEASE
Q03377,D10120,QUESTION_HAS_DISEASE
Q03377,D08861,QUESTION_HAS_DISEASE
Q03378,D01186,QUESTION_HAS_DISEASE
Q03378,D13555,QUESTION_HAS_DISEASE
Q03378,D08861,QUESTION_HAS_DISEASE
Q03378,D12340,QUESTION_HAS_DISEASE
Q03378,D03168,QUESTION_HAS_DISEASE
Q03378,D04004,QUESTION_HAS_DISEASE
Q03378,D04145,QUESTION_HAS_DISEASE
Q03378,D14214,QUESTION_HAS_DISEASE
Q03378,D02713,QUESTION_HAS_DISEASE
Q03378,D14444,QUESTION_HAS_DISEASE
Q03378,D05233,QUESTION_HAS_DISEASE
Q03380,D04335,QUESTION_HAS_DISEASE
Q03380,D13816,QUESTION_HAS_DISEASE
Q03380,D07293,QUESTION_HAS_DISEASE
Q03381,D11254,QUESTION_HAS_DISEASE
Q03381,D02823,QUESTION_HAS_DISEASE
Q03381,D09269,QUESTION_HAS_DISEASE
Q03381,D06414,QUESTION_HAS_DISEASE
Q03381,D10275,QUESTION_HAS_DISEASE
Q03381,D11579,QUESTION_HAS_DISEASE
Q03381,D15936,QUESTION_HAS_DISEASE
Q03381,D02502,QUESTION_HAS_DISEASE
Q03381,D10044,QUESTION_HAS_DISEASE
Q03381,D03180,QUESTION_HAS_DISEASE
Q03382,D14444,QUESTION_HAS_DISEASE
Q03382,D02504,QUESTION_HAS_DISEASE
Q03382,D10612,QUESTION_HAS_DISEASE
Q03382,D11790,QUESTION_HAS_DISEASE
Q03382,D14499,QUESTION_HAS_DISEASE
Q03382,D12197,QUESTION_HAS_DISEASE
Q03382,D11579,QUESTION_HAS_DISEASE
Q03382,D10349,QUESTION_HAS_DISEASE
Q03382,D12427,QUESTION_HAS_DISEASE
Q03382,D13418,QUESTION_HAS_DISEASE
Q03382,D10274,QUESTION_HAS_DISEASE
Q03382,D11312,QUESTION_HAS_DISEASE
Q03382,D07144,QUESTION_HAS_DISEASE
Q03382,D04145,QUESTION_HAS_DISEASE
Q03382,D04185,QUESTION_HAS_DISEASE
Q03382,D03796,QUESTION_HAS_DISEASE
Q03382,D15932,QUESTION_HAS_DISEASE
Q03382,D03049,QUESTION_HAS_DISEASE
Q03382,D08934,QUESTION_HAS_DISEASE
Q03382,D14784,QUESTION_HAS_DISEASE
Q03382,D14052,QUESTION_HAS_DISEASE
Q03382,D16450,QUESTION_HAS_DISEASE
Q03382,D12000,QUESTION_HAS_DISEASE
Q03382,D12100,QUESTION_HAS_DISEASE
Q03382,D14214,QUESTION_HAS_DISEASE
Q03382,D10044,QUESTION_HAS_DISEASE
Q03382,D02910,QUESTION_HAS_DISEASE
Q03382,D06455,QUESTION_HAS_DISEASE
Q03382,D01186,QUESTION_HAS_DISEASE
Q03382,D11344,QUESTION_HAS_DISEASE
Q03382,D04251,QUESTION_HAS_DISEASE
Q03382,D13401,QUESTION_HAS_DISEASE
Q03382,D07889,QUESTION_HAS_DISEASE
Q03382,D11254,QUESTION_HAS_DISEASE
Q03382,D07029,QUESTION_HAS_DISEASE
Q03382,D06867,QUESTION_HAS_DISEASE
Q03382,D15035,QUESTION_HAS_DISEASE
Q03382,D03369,QUESTION_HAS_DISEASE
Q03382,D03430,QUESTION_HAS_DISEASE
Q03382,D14165,QUESTION_HAS_DISEASE
Q03382,D08861,QUESTION_HAS_DISEASE
Q03382,D14023,QUESTION_HAS_DISEASE
Q03382,D06857,QUESTION_HAS_DISEASE
Q03383,D11254,QUESTION_HAS_DISEASE
Q03383,D02505,QUESTION_HAS_DISEASE
Q03383,D11579,QUESTION_HAS_DISEASE
Q03384,D11579,QUESTION_HAS_DISEASE
Q03384,D10274,QUESTION_HAS_DISEASE
Q03384,D11254,QUESTION_HAS_DISEASE
Q03384,D15936,QUESTION_HAS_DISEASE
Q03384,D02506,QUESTION_HAS_DISEASE
Q03384,D02505,QUESTION_HAS_DISEASE
Q03384,D03358,QUESTION_HAS_DISEASE
Q03385,D06455,QUESTION_HAS_DISEASE
Q03385,D16536,QUESTION_HAS_DISEASE
Q03385,D00652,QUESTION_HAS_DISEASE
Q03385,D14663,QUESTION_HAS_DISEASE
Q03385,D00437,QUESTION_HAS_DISEASE
Q03385,D14245,QUESTION_HAS_DISEASE
Q03385,D16535,QUESTION_HAS_DISEASE
Q03385,D07238,QUESTION_HAS_DISEASE
Q03385,D10488,QUESTION_HAS_DISEASE
Q03385,D03163,QUESTION_HAS_DISEASE
Q03385,D02713,QUESTION_HAS_DISEASE
Q03385,D01480,QUESTION_HAS_DISEASE
Q03386,D02716,QUESTION_HAS_DISEASE
Q03386,D04145,QUESTION_HAS_DISEASE
Q03386,D10488,QUESTION_HAS_DISEASE
Q03386,D16450,QUESTION_HAS_DISEASE
Q03386,D16329,QUESTION_HAS_DISEASE
Q03386,D10543,QUESTION_HAS_DISEASE
Q03386,D15882,QUESTION_HAS_DISEASE
Q03386,D03998,QUESTION_HAS_DISEASE
Q03387,D10066,QUESTION_HAS_DISEASE
Q03387,D04145,QUESTION_HAS_DISEASE
Q03387,D14214,QUESTION_HAS_DISEASE
Q03387,D14165,QUESTION_HAS_DISEASE
Q03387,D15372,QUESTION_HAS_DISEASE
Q03387,D10494,QUESTION_HAS_DISEASE
Q03387,D02539,QUESTION_HAS_DISEASE
Q03387,D13229,QUESTION_HAS_DISEASE
Q03388,D16051,QUESTION_HAS_DISEASE
Q03388,D16249,QUESTION_HAS_DISEASE
Q03389,D07413,QUESTION_HAS_DISEASE
Q03389,D08573,QUESTION_HAS_DISEASE
Q03389,D02722,QUESTION_HAS_DISEASE
Q03389,D16776,QUESTION_HAS_DISEASE
Q03389,D09218,QUESTION_HAS_DISEASE
Q03389,D13861,QUESTION_HAS_DISEASE
Q03389,D03511,QUESTION_HAS_DISEASE
Q03390,D13861,QUESTION_HAS_DISEASE
Q03390,D03813,QUESTION_HAS_DISEASE
Q03390,D04794,QUESTION_HAS_DISEASE
Q03390,D16453,QUESTION_HAS_DISEASE
Q03390,D13854,QUESTION_HAS_DISEASE
Q03390,D03430,QUESTION_HAS_DISEASE
Q03390,D09218,QUESTION_HAS_DISEASE
Q03390,D03814,QUESTION_HAS_DISEASE
Q03390,D06857,QUESTION_HAS_DISEASE
Q03391,D09218,QUESTION_HAS_DISEASE
Q03392,D09218,QUESTION_HAS_DISEASE
Q03392,D16781,QUESTION_HAS_DISEASE
Q03392,D16776,QUESTION_HAS_DISEASE
Q03393,D09218,QUESTION_HAS_DISEASE
Q03393,D07413,QUESTION_HAS_DISEASE
Q03393,D08573,QUESTION_HAS_DISEASE
Q03393,D09933,QUESTION_HAS_DISEASE
Q03393,D13861,QUESTION_HAS_DISEASE
Q03393,D07217,QUESTION_HAS_DISEASE
Q03394,D08056,QUESTION_HAS_DISEASE
Q03394,D16476,QUESTION_HAS_DISEASE
Q03394,D05294,QUESTION_HAS_DISEASE
Q03394,D10969,QUESTION_HAS_DISEASE
Q03394,D11144,QUESTION_HAS_DISEASE
Q03394,D04951,QUESTION_HAS_DISEASE
Q03394,D05447,QUESTION_HAS_DISEASE
Q03395,D08770,QUESTION_HAS_DISEASE
Q03395,D14458,QUESTION_HAS_DISEASE
Q03395,D06543,QUESTION_HAS_DISEASE
Q03396,D11527,QUESTION_HAS_DISEASE
Q03396,D10490,QUESTION_HAS_DISEASE
Q03396,D08079,QUESTION_HAS_DISEASE
Q03396,D15890,QUESTION_HAS_DISEASE
Q03396,D07238,QUESTION_HAS_DISEASE
Q03396,D04468,QUESTION_HAS_DISEASE
Q03396,D12347,QUESTION_HAS_DISEASE
Q03396,D10734,QUESTION_HAS_DISEASE
Q03396,D11849,QUESTION_HAS_DISEASE
Q03396,D13117,QUESTION_HAS_DISEASE
Q03396,D05233,QUESTION_HAS_DISEASE
Q03396,D03154,QUESTION_HAS_DISEASE
Q03396,D14214,QUESTION_HAS_DISEASE
Q03396,D15310,QUESTION_HAS_DISEASE
Q03396,D11945,QUESTION_HAS_DISEASE
Q03396,D03151,QUESTION_HAS_DISEASE
Q03396,D15035,QUESTION_HAS_DISEASE
Q03396,D14165,QUESTION_HAS_DISEASE
Q03396,D08861,QUESTION_HAS_DISEASE
Q03396,D15538,QUESTION_HAS_DISEASE
Q03398,D12246,QUESTION_HAS_DISEASE
Q03398,D08748,QUESTION_HAS_DISEASE
Q03398,D14982,QUESTION_HAS_DISEASE
Q03399,D01972,QUESTION_HAS_DISEASE
Q03399,D14982,QUESTION_HAS_DISEASE
Q03399,D00562,QUESTION_HAS_DISEASE
Q03399,D11370,QUESTION_HAS_DISEASE
Q03399,D12258,QUESTION_HAS_DISEASE
Q03400,D08100,QUESTION_HAS_DISEASE
Q03400,D07661,QUESTION_HAS_DISEASE
Q03400,D14982,QUESTION_HAS_DISEASE
Q03400,D00443,QUESTION_HAS_DISEASE
Q03400,D08161,QUESTION_HAS_DISEASE
Q03400,D12243,QUESTION_HAS_DISEASE
Q03400,D08785,QUESTION_HAS_DISEASE
Q03401,D14982,QUESTION_HAS_DISEASE
Q03401,D08748,QUESTION_HAS_DISEASE
Q03401,D12258,QUESTION_HAS_DISEASE
Q03401,D13698,QUESTION_HAS_DISEASE
Q03401,D15191,QUESTION_HAS_DISEASE
Q03401,D14983,QUESTION_HAS_DISEASE
Q03402,D04861,QUESTION_HAS_DISEASE
Q03402,D14214,QUESTION_HAS_DISEASE
Q03402,D08861,QUESTION_HAS_DISEASE
Q03402,D02004,QUESTION_HAS_DISEASE
Q03403,D03550,QUESTION_HAS_DISEASE
Q03403,D04861,QUESTION_HAS_DISEASE
Q03403,D08085,QUESTION_HAS_DISEASE
Q03403,D08861,QUESTION_HAS_DISEASE
Q03403,D11004,QUESTION_HAS_DISEASE
Q03403,D00235,QUESTION_HAS_DISEASE
Q03403,D08043,QUESTION_HAS_DISEASE
Q03403,D14214,QUESTION_HAS_DISEASE
Q03403,D04145,QUESTION_HAS_DISEASE
Q03403,D10488,QUESTION_HAS_DISEASE
Q03403,D01430,QUESTION_HAS_DISEASE
Q03403,D08016,QUESTION_HAS_DISEASE
Q03403,D06379,QUESTION_HAS_DISEASE
Q03403,D05544,QUESTION_HAS_DISEASE
Q03403,D08370,QUESTION_HAS_DISEASE
Q03403,D09623,QUESTION_HAS_DISEASE
Q03404,D10532,QUESTION_HAS_DISEASE
Q03404,D01019,QUESTION_HAS_DISEASE
Q03404,D04833,QUESTION_HAS_DISEASE
Q03404,D10253,QUESTION_HAS_DISEASE
Q03405,D03180,QUESTION_HAS_DISEASE
Q03405,D00564,QUESTION_HAS_DISEASE
Q03405,D00555,QUESTION_HAS_DISEASE
Q03405,D05914,QUESTION_HAS_DISEASE
Q03405,D00554,QUESTION_HAS_DISEASE
Q03405,D11667,QUESTION_HAS_DISEASE
Q03405,D06680,QUESTION_HAS_DISEASE
Q03405,D14400,QUESTION_HAS_DISEASE
Q03405,D04779,QUESTION_HAS_DISEASE
Q03405,D11677,QUESTION_HAS_DISEASE
Q03405,D15936,QUESTION_HAS_DISEASE
Q03405,D03208,QUESTION_HAS_DISEASE
Q03405,D04778,QUESTION_HAS_DISEASE
Q03405,D01209,QUESTION_HAS_DISEASE
Q03405,D00556,QUESTION_HAS_DISEASE
Q03405,D03294,QUESTION_HAS_DISEASE
Q03405,D12824,QUESTION_HAS_DISEASE
Q03405,D06763,QUESTION_HAS_DISEASE
Q03406,D12765,QUESTION_HAS_DISEASE
Q03406,D08748,QUESTION_HAS_DISEASE
Q03406,D02731,QUESTION_HAS_DISEASE
Q03406,D06748,QUESTION_HAS_DISEASE
Q03406,D00557,QUESTION_HAS_DISEASE
Q03406,D15445,QUESTION_HAS_DISEASE
Q03406,D01389,QUESTION_HAS_DISEASE
Q03406,D00150,QUESTION_HAS_DISEASE
Q03407,D00474,QUESTION_HAS_DISEASE
Q03407,D10779,QUESTION_HAS_DISEASE
Q03407,D00555,QUESTION_HAS_DISEASE
Q03408,D07475,QUESTION_HAS_DISEASE
Q03408,D16615,QUESTION_HAS_DISEASE
Q03408,D01004,QUESTION_HAS_DISEASE
Q03408,D03246,QUESTION_HAS_DISEASE
Q03408,D09139,QUESTION_HAS_DISEASE
Q03408,D09121,QUESTION_HAS_DISEASE
Q03408,D12258,QUESTION_HAS_DISEASE
Q03408,D16487,QUESTION_HAS_DISEASE
Q03408,D06379,QUESTION_HAS_DISEASE
Q03408,D03180,QUESTION_HAS_DISEASE
Q03408,D00150,QUESTION_HAS_DISEASE
Q03409,D07475,QUESTION_HAS_DISEASE
Q03409,D01909,QUESTION_HAS_DISEASE
Q03410,D07475,QUESTION_HAS_DISEASE
Q03410,D03958,QUESTION_HAS_DISEASE
Q03410,D03337,QUESTION_HAS_DISEASE
Q03410,D03873,QUESTION_HAS_DISEASE
Q03410,D09786,QUESTION_HAS_DISEASE
Q03410,D07484,QUESTION_HAS_DISEASE
Q03410,D16423,QUESTION_HAS_DISEASE
Q03410,D08719,QUESTION_HAS_DISEASE
Q03410,D07721,QUESTION_HAS_DISEASE
Q03411,D10051,QUESTION_HAS_DISEASE
Q03411,D15210,QUESTION_HAS_DISEASE
Q03411,D10052,QUESTION_HAS_DISEASE
Q03412,D15854,QUESTION_HAS_DISEASE
Q03412,D07084,QUESTION_HAS_DISEASE
Q03412,D00818,QUESTION_HAS_DISEASE
Q03412,D04132,QUESTION_HAS_DISEASE
Q03412,D15867,QUESTION_HAS_DISEASE
Q03413,D00819,QUESTION_HAS_DISEASE
Q03413,D15867,QUESTION_HAS_DISEASE
Q03414,D15867,QUESTION_HAS_DISEASE
Q03414,D04132,QUESTION_HAS_DISEASE
Q03415,D04275,QUESTION_HAS_DISEASE
Q03415,D03120,QUESTION_HAS_DISEASE
Q03415,D11647,QUESTION_HAS_DISEASE
Q03415,D00009,QUESTION_HAS_DISEASE
Q03416,D00597,QUESTION_HAS_DISEASE
Q03416,D08164,QUESTION_HAS_DISEASE
Q03416,D08069,QUESTION_HAS_DISEASE
Q03416,D00617,QUESTION_HAS_DISEASE
Q03416,D08028,QUESTION_HAS_DISEASE
Q03416,D00009,QUESTION_HAS_DISEASE
Q03417,D00009,QUESTION_HAS_DISEASE
Q03417,D02022,QUESTION_HAS_DISEASE
Q03418,D00009,QUESTION_HAS_DISEASE
Q03419,D05457,QUESTION_HAS_DISEASE
Q03419,D01289,QUESTION_HAS_DISEASE
Q03419,D03523,QUESTION_HAS_DISEASE
Q03419,D14808,QUESTION_HAS_DISEASE
Q03420,D10183,QUESTION_HAS_DISEASE
Q03420,D03688,QUESTION_HAS_DISEASE
Q03420,D05719,QUESTION_HAS_DISEASE
Q03420,D13060,QUESTION_HAS_DISEASE
Q03420,D14001,QUESTION_HAS_DISEASE
Q03420,D02697,QUESTION_HAS_DISEASE
Q03420,D02626,QUESTION_HAS_DISEASE
Q03420,D06525,QUESTION_HAS_DISEASE
Q03420,D14343,QUESTION_HAS_DISEASE
Q03420,D07761,QUESTION_HAS_DISEASE
Q03421,D01730,QUESTION_HAS_DISEASE
Q03421,D13060,QUESTION_HAS_DISEASE
Q03422,D02345,QUESTION_HAS_DISEASE
Q03423,D07025,QUESTION_HAS_DISEASE
Q03423,D07238,QUESTION_HAS_DISEASE
Q03424,D01730,QUESTION_HAS_DISEASE
Q03424,D14214,QUESTION_HAS_DISEASE
Q03424,D08174,QUESTION_HAS_DISEASE
Q03425,D14165,QUESTION_HAS_DISEASE
Q03425,D08760,QUESTION_HAS_DISEASE
Q03425,D02004,QUESTION_HAS_DISEASE
Q03425,D14835,QUESTION_HAS_DISEASE
Q03425,D10120,QUESTION_HAS_DISEASE
Q03426,D06455,QUESTION_HAS_DISEASE
Q03426,D10044,QUESTION_HAS_DISEASE
Q03426,D03161,QUESTION_HAS_DISEASE
Q03426,D04004,QUESTION_HAS_DISEASE
Q03426,D14789,QUESTION_HAS_DISEASE
Q03426,D09001,QUESTION_HAS_DISEASE
Q03426,D04145,QUESTION_HAS_DISEASE
Q03426,D13820,QUESTION_HAS_DISEASE
Q03426,D10488,QUESTION_HAS_DISEASE
Q03426,D04861,QUESTION_HAS_DISEASE
Q03426,D08641,QUESTION_HAS_DISEASE
Q03426,D09400,QUESTION_HAS_DISEASE
Q03426,D14165,QUESTION_HAS_DISEASE
Q03426,D04997,QUESTION_HAS_DISEASE
Q03426,D14835,QUESTION_HAS_DISEASE
Q03426,D04308,QUESTION_HAS_DISEASE
Q03427,D08719,QUESTION_HAS_DISEASE
Q03427,D08748,QUESTION_HAS_DISEASE
Q03427,D15306,QUESTION_HAS_DISEASE
Q03428,D15306,QUESTION_HAS_DISEASE
Q03428,D11527,QUESTION_HAS_DISEASE
Q03428,D14499,QUESTION_HAS_DISEASE
Q03428,D11035,QUESTION_HAS_DISEASE
Q03428,D07967,QUESTION_HAS_DISEASE
Q03428,D13883,QUESTION_HAS_DISEASE
Q03428,D01105,QUESTION_HAS_DISEASE
Q03428,D01358,QUESTION_HAS_DISEASE
Q03428,D06743,QUESTION_HAS_DISEASE
Q03428,D03562,QUESTION_HAS_DISEASE
Q03428,D01343,QUESTION_HAS_DISEASE
Q03428,D10969,QUESTION_HAS_DISEASE
Q03428,D16293,QUESTION_HAS_DISEASE
Q03428,D13588,QUESTION_HAS_DISEASE
Q03428,D00875,QUESTION_HAS_DISEASE
Q03428,D16450,QUESTION_HAS_DISEASE
Q03428,D14214,QUESTION_HAS_DISEASE
Q03428,D03688,QUESTION_HAS_DISEASE
Q03428,D08075,QUESTION_HAS_DISEASE
Q03428,D04560,QUESTION_HAS_DISEASE
Q03428,D16615,QUESTION_HAS_DISEASE
Q03428,D06684,QUESTION_HAS_DISEASE
Q03428,D07411,QUESTION_HAS_DISEASE
Q03428,D08096,QUESTION_HAS_DISEASE
Q03428,D01354,QUESTION_HAS_DISEASE
Q03428,D01021,QUESTION_HAS_DISEASE
Q03428,D10595,QUESTION_HAS_DISEASE
Q03428,D01004,QUESTION_HAS_DISEASE
Q03429,D15306,QUESTION_HAS_DISEASE
Q03429,D01343,QUESTION_HAS_DISEASE
Q03429,D08069,QUESTION_HAS_DISEASE
Q03429,D15933,QUESTION_HAS_DISEASE
Q03429,D11269,QUESTION_HAS_DISEASE
Q03429,D08887,QUESTION_HAS_DISEASE
Q03430,D03430,QUESTION_HAS_DISEASE
Q03430,D03431,QUESTION_HAS_DISEASE
Q03431,D06667,QUESTION_HAS_DISEASE
Q03431,D07522,QUESTION_HAS_DISEASE
Q03431,D01004,QUESTION_HAS_DISEASE
Q03431,D06295,QUESTION_HAS_DISEASE
Q03431,D09139,QUESTION_HAS_DISEASE
Q03431,D14343,QUESTION_HAS_DISEASE
Q03432,D08861,QUESTION_HAS_DISEASE
